Season,Sector,Category,Crop,QueryType,QueryText,KCCAns,StateName,DistrictName,BlockName,CreatedOn
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Bio-Pesticides and Bio-Fertilizers,SOYABEAN ATTACK OF SHOOT BORER ?,SOYABEAN ATTACK OF SHOOT BORER -Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,WASHIM                                            ,45:01.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Bio-Pesticides and Bio-Fertilizers,SOYABEAN ATTACK OF SHOOT BORER ?,SOYABEAN ATTACK OF SHOOT BORER -Spray Quinolphos 30 ml / 15 liter water,MAHARASHTRA,WASHIM,WASHIM                                            ,45:01.0
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,FOLIAR SPRAY FOR COTTON ?,FOLIAR SPRAY FOR COTTON- SPRAY 19;19;19 45 GM ZINC SALPHET 15 GM / 15 LITTER OF WATER,MAHARASHTRA,WASHIM,MANORA                                            ,33:47.8
KHARIF,AGRICULTURE,Fiber Crops,Cotton (Kapas),Nutrient Management,FOLIAR SPRAY FOR COTTON ?,FOLIAR SPRAY FOR COTTON- SPRAY 19;19;19 45 GM ZINC SALPHET 15 GM / 15 LITTER OF WATER,MAHARASHTRA,WASHIM,MANORA                                            ,33:47.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,37:41.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,37:41.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,KARANJA                                           ,41:40.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,Weather Forecast - There will be a cloudy weather this week and there is possibility of rain tomorrow,MAHARASHTRA,WASHIM,KARANJA                                           ,41:40.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,45:49.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,45:49.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,MALEGAON                                          ,51:53.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,MALEGAON                                          ,51:53.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,MALEGAON                                          ,51:54.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,MALEGAON                                          ,51:54.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES Today's temperature is -22 degrees Celsius and maximum - 31 degrees Celsius,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,04:44.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,according to meterological department -THIS WEEK WEATHER IS cloudy  RAINFALL CHANCES Today's temperature is -22 degrees Celsius and maximum - 31 degrees Celsius,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,04:44.7
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ASKED ABOUT ATTACK OF CATERPILLAR ON SOYBEAN ?,ATTACK OF CATERPILLAR ON SOYBEAN : Spray Profex super 30 ml/15 liter water.( Profenofos 40% + Cypermethrin4% )Nagarjuna,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,12:56.8
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",ASKED ABOUT ATTACK OF CATERPILLAR ON SOYBEAN ?,ATTACK OF CATERPILLAR ON SOYBEAN : Spray Profex super 30 ml/15 liter water.( Profenofos 40% + Cypermethrin4% )Nagarjuna,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,12:56.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Risod Tahsil ?,Risod Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,21:10.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Risod Tahsil ?,Risod Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,RISOD                                             ,21:10.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,41:12.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT To MEDIUM Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,41:12.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,12:34.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,12:34.4
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Seeds,Asked about attack of caterpillar on soybean ?,For control of caterpillar on soybean  Spray Chloropyriphos 30 ml/15 Lit of Water.,MAHARASHTRA,WASHIM,KARANJA                                           ,23:51.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Seeds,Asked about attack of caterpillar on soybean ?,For control of caterpillar on soybean  Spray Chloropyriphos 30 ml/15 Lit of Water.,MAHARASHTRA,WASHIM,KARANJA                                           ,23:51.1
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,Asked about market rate of ground nut pods dry ?,"Asked about market rate of ground nut pods dry = 
DONDAICHA	----	QUINTAL	107	3712	4381	4151
BARAMATI	GHUNGRU	QUINTAL	7	2500	3400	2700
CHOPDA	LOCAL	QUINTAL	12	3500	3500	3500
KATOL	LOCAL	QUINTAL	50	3200	3800	3700",MAHARASHTRA,WASHIM,WASHIM                                            ,23:16.7
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,Asked about market rate of ground nut pods dry ?,"Asked about market rate of ground nut pods dry = 
DONDAICHA	----	QUINTAL	107	3712	4381	4151
BARAMATI	GHUNGRU	QUINTAL	7	2500	3400	2700
CHOPDA	LOCAL	QUINTAL	12	3500	3500	3500
KATOL	LOCAL	QUINTAL	50	3200	3800	3700",MAHARASHTRA,WASHIM,WASHIM                                            ,23:16.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,WASHIM                                            ,02:09.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,WASHIM                                            ,02:09.8
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"	Plant Protection	",attack of yellow mosaic disease ?,Spray Cabriotop 45 Gm/15 Liter Of Water-Metiram (Dithiocarbamate)Basf,MAHARASHTRA,WASHIM,RISOD                                             ,40:39.5
KHARIF,AGRICULTURE,Pulses,Black Gram (urd bean),"	Plant Protection	",attack of yellow mosaic disease ?,Spray Cabriotop 45 Gm/15 Liter Of Water-Metiram (Dithiocarbamate)Basf,MAHARASHTRA,WASHIM,RISOD                                             ,40:39.5
KHARIF,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast?
WEED MANAGEMENT IN SOYABEAN ?","This week weather is cloudy and possibility of light to medium rainfall.
Spray Pursuit (Imazethapyr) 20 ml/10 liter of water",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,22:39.1
KHARIF,AGRICULTURE,Others,Others,Weather,"Asking about weather forecast?
WEED MANAGEMENT IN SOYABEAN ?","This week weather is cloudy and possibility of light to medium rainfall.
Spray Pursuit (Imazethapyr) 20 ml/10 liter of water",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,22:39.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,35:30.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week partially weather is CLOUDY and Possibility of LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,35:30.0
KHARIF,AGRICULTURE,Others,Others,"	Plant Protection	","Attack of Fruit Borer ? ?? ???????? ???
ATTACK OF PINK BOLLWORM ON COTTON ? ?????? ????? ???
ATTACK OF POD BORER ? ???? ???????? ??? 
ATTACK OF LEAF EATING CATERPILLAR ? ???? ?????? ??? 
ATTACK OF SHOOT BORER ? ????? ???
ATTACK OF GRAM POD BORER ? ???? ???",Spray Proclaim 5 gm/15lit of Water. (Emamectin Benzoate 5% SG)-Syngenta,MAHARASHTRA,WASHIM,RISOD                                             ,43:45.7
KHARIF,AGRICULTURE,Others,Others,"	Plant Protection	","Attack of Fruit Borer ? ?? ???????? ???
ATTACK OF PINK BOLLWORM ON COTTON ? ?????? ????? ???
ATTACK OF POD BORER ? ???? ???????? ??? 
ATTACK OF LEAF EATING CATERPILLAR ? ???? ?????? ??? 
ATTACK OF SHOOT BORER ? ????? ???
ATTACK OF GRAM POD BORER ? ???? ???",Spray Proclaim 5 gm/15lit of Water. (Emamectin Benzoate 5% SG)-Syngenta,MAHARASHTRA,WASHIM,RISOD                                             ,43:45.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,54:50.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  of  Possibility LIGHT Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,54:50.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and LIGHT - MODERATE Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,20:59.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is CLOUDY and LIGHT - MODERATE Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,20:59.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,38:56.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,"Weather Forecast - There will be a cloudy atmosphere in the coming weeks, there is a possibility of gently to moderate rainfall",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,38:56.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,58:50.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,58:50.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,01:07.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and  Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,01:07.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,53:09.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Tahsil ?,Tahsil Weather Report- This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,53:09.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,21:11.1
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,21:11.1
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MALEGAON                                          ,22:08.4
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Weed Management,WEED MANAGEMENT IN SOYABEAN ?,Spray Pursuit (Imazethapyr) 20 ml/10 liter of water,MAHARASHTRA,WASHIM,MALEGAON                                          ,22:08.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Karanja Tahsil?,Karanja Tahsil Weather Report-This week weather is CLOUDY and  Possibility of light Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,20:03.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Karanja Tahsil?,Karanja Tahsil Weather Report-This week weather is CLOUDY and  Possibility of light Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,20:03.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,41:53.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,41:53.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,RISOD                                             ,57:31.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,THIS WEEK WEATHER IS CLOUDY AND POSSIBILITY OF RAINFALL.,MAHARASHTRA,WASHIM,RISOD                                             ,57:31.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,18:04.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MALEGAON                                          ,18:04.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Washim Tahsil?,Washim Tahsil Weather Report-This week weather is CLOUDY and  Possibility of light Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,34:30.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Washim Tahsil?,Washim Tahsil Weather Report-This week weather is CLOUDY and  Possibility of light Rainfall,MAHARASHTRA,WASHIM,WASHIM                                            ,34:30.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Magrulpir Tahsil?,Magrulpir Tahsil Weather Report-This week weather is CLOUDY and  Possibility of light Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,29:45.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast Magrulpir Tahsil?,Magrulpir Tahsil Weather Report-This week weather is CLOUDY and  Possibility of light Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,29:45.5
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,VARIETIES OF SOYABEAN ?,"VARIETIES OF SOYABEAN -JS -335 DS -228(PHULE KALYANI),JS-93-05 MAUS-71(SAMRUDHI) PHULE AGRANI",MAHARASHTRA,WASHIM,WASHIM                                            ,04:22.5
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Varieties,VARIETIES OF SOYABEAN ?,"VARIETIES OF SOYABEAN -JS -335 DS -228(PHULE KALYANI),JS-93-05 MAUS-71(SAMRUDHI) PHULE AGRANI",MAHARASHTRA,WASHIM,WASHIM                                            ,04:22.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,35:55.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,35:55.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,05:12.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,05:12.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,14:11.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,KARANJA                                           ,14:11.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is cloudy and light to moderate possibility of rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,24:03.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast ?,This week weather is cloudy and light to moderate possibility of rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,24:03.2
KHARIF,AGRICULTURE,Others,Others,"	Plant Protection	",ASKING ABOUT GOVERNMENT SCHEME ?,FOR DETAIL INFORMATION ABOUT GOVERNMENT SCHEME  PLEASE VISIT YOUR TALUKA AGRICULTURE OFFICER,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,39:15.6
KHARIF,AGRICULTURE,Others,Others,"	Plant Protection	",ASKING ABOUT GOVERNMENT SCHEME ?,FOR DETAIL INFORMATION ABOUT GOVERNMENT SCHEME  PLEASE VISIT YOUR TALUKA AGRICULTURE OFFICER,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,39:15.6
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,THIS WEEK Cloudy Weather  Rainfall Chances .,MAHARASHTRA,WASHIM,MALEGAON                                          ,46:56.6
KHARIF,AGRICULTURE,Others,Others,Weather,ASKING ABOUT WEATHER FORECAST ?,THIS WEEK Cloudy Weather  Rainfall Chances .,MAHARASHTRA,WASHIM,MALEGAON                                          ,46:56.6
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,GROWTH SPRAYER?,SPRAY FOR 19:19:19 60GM + MICROLA 30 ML/15 LITER WATER,MAHARASHTRA,WASHIM,WASHIM                                            ,01:57.2
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,GROWTH SPRAYER?,SPRAY FOR 19:19:19 60GM + MICROLA 30 ML/15 LITER WATER,MAHARASHTRA,WASHIM,WASHIM                                            ,01:57.2
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT-MODERATE Possibility of Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,02:07.5
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT-MODERATE Possibility of Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,02:07.5
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",FOR FLOWERING?,Spray of Boom flower 30 ml/15 lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,07:03.8
KHARIF,HORTICULTURE,Vegetables,Brinjal,"	Plant Protection	",FOR FLOWERING?,Spray of Boom flower 30 ml/15 lit of Water.,MAHARASHTRA,WASHIM,WASHIM                                            ,07:03.8
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT-MODERATE Possibility of Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,11:39.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT-MODERATE Possibility of Rainfall.,MAHARASHTRA,WASHIM,MANGRULPIR                                        ,11:39.0
KHARIF,HORTICULTURE,Fruits,Orange,Cultural Practices,asked about cultivation of orange,"60 x 60 x 60 cm at 6 x 6 meter distance for the cultivation of the crop. Me Plate the area with a square patch and square it up. Dig a pit before one month before planting. These pits should be done by mixing 25 kg of good debris, 2 kg of single super phosphate more than 100 gm, 10% chlorine / Oldton powder and good soil or clay soil on the soil surface before rainy season,",MAHARASHTRA,WASHIM,KARANJA                                           ,25:31.1
KHARIF,HORTICULTURE,Fruits,Orange,Cultural Practices,asked about cultivation of orange,"60 x 60 x 60 cm at 6 x 6 meter distance for the cultivation of the crop. Me Plate the area with a square patch and square it up. Dig a pit before one month before planting. These pits should be done by mixing 25 kg of good debris, 2 kg of single super phosphate more than 100 gm, 10% chlorine / Oldton powder and good soil or clay soil on the soil surface before rainy season,",MAHARASHTRA,WASHIM,KARANJA                                           ,25:31.1
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,FARMER ASKED ABOUT MARKET RATE of ground nut ?,MARKET RATE of ground nut-3500-4500 RS/QTL,MAHARASHTRA,WASHIM,WASHIM                                            ,02:00.6
KHARIF,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Market Information,FARMER ASKED ABOUT MARKET RATE of ground nut ?,MARKET RATE of ground nut-3500-4500 RS/QTL,MAHARASHTRA,WASHIM,WASHIM                                            ,02:00.6
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and  Possibility of light Rainfall.,MAHARASHTRA,WASHIM,WASHIM                                            ,04:44.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and  Possibility of light Rainfall.,MAHARASHTRA,WASHIM,WASHIM                                            ,04:44.0
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",Attack of Stem Borer?,Phorate 4 kg/Acre Application.,MAHARASHTRA,WASHIM,RISOD                                             ,36:53.9
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),"	Plant Protection	",Attack of Stem Borer?,Phorate 4 kg/Acre Application.,MAHARASHTRA,WASHIM,RISOD                                             ,36:53.9
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,"	Plant Protection	",Attack of White Grub ?,Drenching of Chloropyriphos 40 ml / 15 lit of water.,MAHARASHTRA,WASHIM,RISOD                                             ,47:22.0
KHARIF,HORTICULTURE,Condiments and Spices,Turmeric,"	Plant Protection	",Attack of White Grub ?,Drenching of Chloropyriphos 40 ml / 15 lit of water.,MAHARASHTRA,WASHIM,RISOD                                             ,47:22.0
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and  Possibility of light Rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,31:43.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is Partly cloudy and  Possibility of light Rainfall.,MAHARASHTRA,WASHIM,MALEGAON                                          ,31:43.3
KHARIF,AGRICULTURE,Others,Others,Government Schemes,ASKING CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT?,CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT = 1800 233 0418,MAHARASHTRA,WASHIM,RISOD                                             ,52:04.7
KHARIF,AGRICULTURE,Others,Others,Government Schemes,ASKING CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT?,CONTACT NO OF ANIMAL HUSBANDARY DEPARTMENT = 1800 233 0418,MAHARASHTRA,WASHIM,RISOD                                             ,52:04.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,"This week weather is cloudy,possiblity of light and medium rainfall.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,40:47.3
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,"This week weather is cloudy,possiblity of light and medium rainfall.",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,40:47.3
KHARIF,HORTICULTURE,Fruits,Orange,Seeds and Planting Material,variety of orange?,"variety of orange- nagpur orange,nagpur seedless, mudkhed",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,45:36.6
KHARIF,HORTICULTURE,Fruits,Orange,Seeds and Planting Material,variety of orange?,"variety of orange- nagpur orange,nagpur seedless, mudkhed",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,45:36.6
KHARIF,HORTICULTURE,Vegetables,Tomato,Bio-Pesticides and Bio-Fertilizers,Attack of Thrips- tomato?,Attack of Thrips- tomato-SPRAY ADMIRE 5 GM /15 liter water BAYER CROP SCIENCE,MAHARASHTRA,WASHIM,RISOD                                             ,47:06.3
KHARIF,HORTICULTURE,Vegetables,Tomato,Bio-Pesticides and Bio-Fertilizers,Attack of Thrips- tomato?,Attack of Thrips- tomato-SPRAY ADMIRE 5 GM /15 liter water BAYER CROP SCIENCE,MAHARASHTRA,WASHIM,RISOD                                             ,47:06.3
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,FERTILIZER SPRAY FOR GROWTH ?,SPRAY 19 19 19 40 GM + MICROLLA 30 ML /15 LITERS OF WATER,MAHARASHTRA,WASHIM,RISOD                                             ,10:02.4
KHARIF,AGRICULTURE,Oilseeds,Soybean (bhat),Fertilizer Use and Availability,FERTILIZER SPRAY FOR GROWTH ?,SPRAY 19 19 19 40 GM + MICROLLA 30 ML /15 LITERS OF WATER,MAHARASHTRA,WASHIM,RISOD                                             ,10:02.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,19:40.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast?,This week weather is CLOUDY and LIGHT Possibility of Rainfall,MAHARASHTRA,WASHIM,MANORA                                            ,19:40.4
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,42:46.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,42:46.7
KHARIF,AGRICULTURE,Others,Others,Weather,Asking about weather forecast  ?,"Partly cloudy, No Possibility of Rain",MAHARASHTRA,WASHIM,MANGRULPIR                                        ,49:59.3
